trial,condition,eccentricity,magnitude,correct,srt_ms,keyboard_rt_ms,pre_change_ms,valid
87,control,7.0,17,1,94.21277046203613,712.9218578338623,1442,1
88,control,8.0,17,1,198.52185249328613,526.7589092254639,847,1
89,control,9.0,17,1,200.41513442993164,525.4011154174805,973,1
90,control,10.0,17,1,515.5811309814453,515.5789852142334,1001,1
91,control,11.0,17,1,593.0228233337402,593.0197238922119,1178,1
92,control,12.0,17,1,791.6979789733887,791.6889190673828,1230,1
93,control,13.0,20,1,781.0301780700684,781.0289859771729,1169,1
94,control,14.0,17,1,582.2868347167969,582.2856426239014,1121,1
95,control,15.0,17,1,582.7310085296631,582.7298164367676,960,1
96,control,16.0,17,1,583.5072994232178,583.5063457489014,1476,1
97,control,17.0,17,1,790.2050018310547,790.2019023895264,1398,1
98,control,18.0,17,1,494.8430061340332,494.83489990234375,1401,1
99,control,19.0,17,1,604.6879291534424,604.6819686889648,1197,1
100,control,20.0,17,1,692.5158500671387,692.5110816955566,1355,1
101,control,21.0,17,1,703.4568786621094,703.4480571746826,1466,1
102,control,22.0,17,1,722.8269577026367,722.8240966796875,1190,1
103,control,23.0,17,1,495.2850341796875,495.2850341796875,1385,1
104,control,24.0,17,1,636.5020275115967,636.4920139312744,823,1
105,control,25.0,17,1,494.6267604827881,494.6258068084717,871,1
106,control,26.0,17,0,1087.6600742340088,1087.651014328003,1418,1
107,control,27.0,17,1,591.2318229675293,591.2268161773682,1414,1
108,control,28.0,17,1,691.4281845092773,691.4191246032715,1267,1
109,control,29.0,17,1,680.9308528900146,680.9301376342773,1390,1
110,control,30.0,17,1,722.1760749816895,722.1713066101074,949,1
111,control,5.0,14,1,105.09896278381348,730.8812141418457,1251,1
112,control,6.0,14,1,98.7708568572998,698.9598274230957,1172,1
113,control,7.0,14,1,99.22504425048828,494.5378303527832,1027,1
114,control,8.0,14,1,592.1957492828369,592.1857357025146,1170,1
115,control,9.0,14,1,296.94318771362305,493.2103157043457,1208,1
116,control,10.0,14,1,590.8269882202148,590.8186435699463,1080,1
117,control,11.0,14,1,494.1391944885254,494.13299560546875,826,1
118,control,12.0,14,1,615.4251098632812,615.4239177703857,1138,1
119,control,13.0,20,1,704.2539119720459,704.2508125305176,1156,1
120,control,14.0,14,1,495.46194076538086,495.46003341674805,921,1
121,control,15.0,14,1,594.0380096435547,594.0361022949219,930,1
122,control,16.0,14,1,493.06321144104004,493.0582046508789,1263,1
123,control,17.0,14,1,485.9001636505127,485.8989715576172,871,1
124,control,18.0,14,1,492.0792579650879,492.07615852355957,1104,1
125,control,19.0,14,1,495.1150417327881,495.1138496398926,1154,1
126,control,20.0,14,1,494.80605125427246,494.80509757995605,1170,1
127,control,21.0,14,1,603.8298606872559,603.8236618041992,963,1
128,control,22.0,14,1,594.4139957427979,594.4130420684814,870,1
129,control,23.0,14,1,594.581127166748,594.5761203765869,829,1
130,control,24.0,14,1,494.9769973754883,494.9760437011719,1120,1
131,control,25.0,14,1,493.79777908325195,493.790864944458,1044,1
132,control,26.0,20,1,629.7957897186279,629.770040512085,1401,1
133,control,27.0,14,1,693.1178569793701,693.1159496307373,812,1
134,control,28.0,14,1,592.890739440918,592.8859710693359,1071,1
135,control,29.0,14,1,692.2290325164795,692.227840423584,1038,1
136,control,30.0,14,1,1584.7649574279785,1584.7601890563965,1389,1
137,control,5.0,14,1,99.82490539550781,593.5192108154297,1067,1
138,control,6.0,14,1,96.89807891845703,623.4092712402344,1419,1
139,control,7.0,14,1,99.61581230163574,625.6880760192871,946,1
140,control,8.0,14,1,197.30496406555176,681.5898418426514,1162,1
141,control,9.0,14,1,691.3387775421143,691.3349628448486,915,1
142,control,10.0,14,1,592.8304195404053,592.8292274475098,904,1
143,control,11.0,14,1,483.50977897644043,483.50977897644043,1070,1
144,control,12.0,14,1,1198.754072189331,1198.749303817749,1234,1
145,control,13.0,17,1,494.83323097229004,494.8279857635498,914,1
146,control,14.0,14,1,494.07291412353516,494.06909942626953,1253,1
147,control,15.0,14,1,889.0807628631592,889.0728950500488,971,1
148,control,16.0,14,1,591.5300846099854,591.5257930755615,840,1
149,control,17.0,14,1,580.4448127746582,580.4438591003418,1238,1
150,control,18.0,14,1,484.8768711090088,484.8759174346924,1481,1
151,control,19.0,14,1,977.3180484771729,977.31614112854,862,1
152,control,20.0,14,1,892.8854465484619,892.8842544555664,1265,1
153,control,21.0,14,1,713.986873626709,713.9849662780762,1112,1
154,control,22.0,14,1,790.625810623169,790.6157970428467,1229,1
155,control,23.0,14,1,680.8841228485107,680.8831691741943,1412,1
156,control,24.0,14,1,591.907262802124,591.9051170349121,1467,1
157,control,25.0,14,1,593.0979251861572,593.0969715118408,878,1
158,control,26.0,20,1,623.9991188049316,623.9941120147705,906,1
159,control,27.0,14,1,593.1551456451416,593.1510925292969,1372,1
160,control,28.0,14,1,680.0410747528076,680.0398826599121,1346,1
161,control,29.0,14,1,505.79309463500977,505.7859420776367,876,1
162,control,30.0,14,1,886.2051963806152,886.2020969390869,1418,1
163,control,5.0,11,1,98.96397590637207,395.19381523132324,941,1
164,control,6.0,11,1,199.22304153442383,591.5310382843018,1169,1
165,control,7.0,11,1,329.4382095336914,524.8429775238037,1497,1
166,control,8.0,11,1,100.14796257019043,691.7469501495361,1100,1
167,control,9.0,11,1,483.49475860595703,483.49475860595703,1141,1
168,control,10.0,11,1,100.47578811645508,803.1749725341797,985,1
169,control,11.0,11,1,504.09412384033203,504.08315658569336,1492,1
170,control,12.0,11,1,495.07713317871094,495.0709342956543,1329,1
171,control,13.0,17,1,593.2209491729736,593.2180881500244,812,1
172,control,14.0,11,1,489.5510673522949,489.548921585083,878,1
173,control,15.0,11,1,691.9779777526855,691.9698715209961,985,1
174,control,16.0,11,1,493.3300018310547,493.32308769226074,819,1
175,control,17.0,11,1,493.6840534210205,493.6811923980713,1028,1
176,control,18.0,11,1,692.6219463348389,692.5311088562012,1060,1
177,control,19.0,11,1,582.9780101776123,582.9770565032959,1110,1
178,control,20.0,11,1,492.60520935058594,492.6009178161621,1241,1
179,control,21.0,11,1,591.9759273529053,591.972827911377,1112,1
180,control,22.0,11,1,703.7670612335205,703.7639617919922,1467,1
181,control,23.0,11,1,592.9439067840576,592.9379463195801,1159,1
182,control,24.0,11,1,593.040943145752,593.0149555206299,1126,1
183,control,25.0,11,1,822.6218223571777,822.6180076599121,905,1
184,control,26.0,18,1,612.6348972320557,612.6337051391602,1412,1
185,control,27.0,11,1,1186.13600730896,1186.1298084259033,802,1
186,control,28.0,11,1,592.6229953765869,592.6120281219482,1399,1
187,control,29.0,11,1,604.672908782959,604.6669483184814,884,1
188,control,30.0,11,1,722.0191955566406,722.0170497894287,1412,1
189,control,5.0,11,1,97.22781181335449,494.0218925476074,957,1
190,control,6.0,11,1,100.22807121276855,601.1459827423096,1500,1
191,control,7.0,11,1,101.44186019897461,498.29792976379395,1356,1
192,control,8.0,11,1,101.27615928649902,583.6930274963379,1444,1
193,control,9.0,11,1,625.9169578552246,625.9090900421143,1079,1
194,control,10.0,11,1,625.0290870666504,625.0238418579102,1322,1
195,control,11.0,11,1,989.372968673706,989.3689155578613,1062,1
196,control,12.0,11,1,494.9519634246826,494.9512481689453,1402,1
197,control,13.0,14,1,493.6797618865967,493.6788082122803,850,1
198,control,14.0,11,1,494.49992179870605,494.4920539855957,1112,1
199,control,15.0,11,1,494.1279888153076,494.1236972808838,1200,1
200,control,16.0,11,1,581.0592174530029,581.0580253601074,1050,1
201,control,17.0,11,1,624.9558925628662,624.9511241912842,944,1
202,control,18.0,11,1,1120.8078861236572,1120.804786682129,982,1
203,control,19.0,11,1,686.4922046661377,686.4912509918213,1027,1
204,control,20.0,11,1,624.453067779541,624.4428157806396,1255,1
205,control,21.0,11,1,692.9106712341309,692.9059028625488,903,1
206,control,22.0,11,1,484.9741458892822,484.9741458892822,1225,1
207,control,23.0,11,1,1186.892032623291,1186.8870258331299,885,1
208,control,24.0,11,1,794.3251132965088,794.3201065063477,999,1
209,control,25.0,11,1,693.9139366149902,693.9129829406738,1305,1
210,control,26.0,18,1,812.6571178436279,812.6559257507324,1374,1
211,control,27.0,11,1,724.4317531585693,724.4277000427246,1249,1
212,control,28.0,11,1,791.107177734375,791.09787940979,1027,1
213,control,29.0,11,1,592.8850173950195,592.8828716278076,875,1
214,control,30.0,11,1,703.3627033233643,703.3600807189941,941,1
215,control,5.0,8,1,492.7401542663574,492.7370548248291,832,0
216,control,5.0,8,1,100.13008117675781,691.1790370941162,830,1
217,control,6.0,8,1,97.90587425231934,494.4748878479004,1494,1
218,control,7.0,8,1,99.05481338500977,494.549036026001,1172,1
219,control,8.0,8,1,99.12705421447754,490.90003967285156,1332,1
220,control,9.0,8,1,593.7290191650391,593.7268733978271,879,1
221,control,10.0,8,1,495.0878620147705,495.0878620147705,1145,1
222,control,11.0,8,1,592.6787853240967,592.6709175109863,974,1
223,control,12.0,8,1,495.0859546661377,495.08118629455566,809,1
224,control,13.0,14,1,496.0789680480957,496.074914932251,1475,1
225,control,14.0,8,1,525.4671573638916,525.4621505737305,1320,1
226,control,15.0,8,1,988.8448715209961,988.8408184051514,1406,1
227,control,16.0,8,1,713.9079570770264,713.9072418212891,1354,1
228,control,17.0,8,0,1485.807180404663,1485.8062267303467,1478,1
229,control,18.0,8,1,590.9922122955322,590.9900665283203,1007,1
230,control,19.0,8,0,989.3739223480225,989.3679618835449,941,1
231,control,20.0,8,1,593.6188697814941,593.6157703399658,1207,1
232,control,21.0,8,1,593.9919948577881,593.9919948577881,1139,1
233,control,22.0,8,1,1318.2008266448975,1318.1970119476318,801,1
234,control,23.0,8,0,1208.4870338439941,1208.4860801696777,1168,1
235,control,24.0,8,1,593.4510231018066,593.4431552886963,842,1
236,control,25.0,8,1,495.0909614562988,495.0900077819824,1019,1
237,control,26.0,17,1,594.9599742889404,594.9499607086182,1320,1
238,control,27.0,8,1,792.309045791626,792.3080921173096,911,0
239,control,27.0,8,1,900.5048274993896,900.4969596862793,1168,1
240,control,28.0,8,1,1019.8268890380859,1019.8228359222412,1021,1
241,control,29.0,8,0,684.9360466003418,684.934139251709,1316,1
242,control,30.0,8,0,880.7029724121094,880.702018737793,1461,1
243,control,5.0,8,1,129.32491302490234,725.0070571899414,1214,1
244,control,6.0,8,1,198.82488250732422,693.0968761444092,1165,1
245,control,7.0,8,1,689.6328926086426,689.6140575408936,1475,1
246,control,8.0,8,1,196.9761848449707,483.5503101348877,1422,1
247,control,9.0,8,1,599.6091365814209,599.6050834655762,1237,1
248,control,10.0,8,1,98.4032154083252,693.0422782897949,1020,1
249,control,11.0,8,1,495.5778121948242,495.574951171875,848,1
250,control,12.0,8,1,1089.6379947662354,1089.6339416503906,1291,1
251,control,13.0,11,1,491.69206619262695,491.6858673095703,1171,1
252,control,14.0,8,1,693.4099197387695,693.4089660644531,1103,1
253,control,15.0,8,1,604.0921211242676,604.0732860565186,1205,1
254,control,16.0,8,1,483.9198589324951,483.9189052581787,1259,1
255,control,17.0,11,1,596.7099666595459,596.7059135437012,1259,1
256,control,18.0,8,1,1088.8519287109375,1088.8440608978271,1223,1
257,control,19.0,11,1,1208.7159156799316,1208.7149620056152,1491,1
258,control,20.0,8,0,1379.6610832214355,1379.6601295471191,1401,1
259,control,21.0,8,1,692.1112537384033,692.1050548553467,1480,1
260,control,22.0,8,1,603.6779880523682,603.6760807037354,1223,1
261,control,23.0,11,1,891.4539813995361,891.4501667022705,918,1
262,control,24.0,8,1,495.04804611206055,495.04685401916504,1168,1
263,control,25.0,8,1,681.8170547485352,681.8139553070068,1388,1
264,control,26.0,17,1,791.0139560699463,791.0120487213135,825,1
265,control,27.0,8,1,889.808177947998,889.7991180419922,1217,1
266,control,28.0,8,0,703.2277584075928,703.2239437103271,1128,1
267,control,29.0,11,1,582.2551250457764,582.2539329528809,803,1
268,control,30.0,11,1,691.4608478546143,691.4548873901367,882,1
269,control,5.0,5,1,1902.684211730957,1902.6832580566406,1198,1
270,control,6.0,5,1,783.0760478973389,783.0750942230225,1455,1
271,control,7.0,5,1,100.04591941833496,493.4070110321045,1445,1
272,control,8.0,5,1,592.4892425537109,592.4770832061768,845,1
273,control,9.0,5,1,494.00997161865234,494.0059185028076,970,0
274,control,9.0,5,1,198.90213012695312,694.1478252410889,1066,1
275,control,10.0,5,1,680.1187992095947,680.1176071166992,1226,1
276,control,11.0,5,1,1130.9409141540527,1130.934715270996,1392,1
277,control,12.0,5,1,495.78380584716797,495.78189849853516,1294,1
278,control,13.0,11,1,495.3751564025879,495.3742027282715,1495,1
279,control,14.0,5,1,989.7069931030273,989.7022247314453,1390,1
280,control,15.0,5,1,1088.6709690093994,1088.6669158935547,867,1
281,control,16.0,5,0,1078.1121253967285,1078.111171722412,882,1
282,control,17.0,11,1,494.21215057373047,494.20690536499023,1046,1
283,control,18.0,5,1,1573.4810829162598,1573.4798908233643,980,1
284,control,19.0,11,1,592.9501056671143,592.9429531097412,989,1
285,control,20.0,11,1,626.4708042144775,626.4688968658447,1032,1
286,control,21.0,5,1,791.1331653594971,791.1279201507568,1171,1
287,control,22.0,5,0,1087.0602130889893,1087.0540142059326,919,1
288,control,23.0,11,1,703.5419940948486,703.5362720489502,1291,1
289,control,24.0,5,1,982.0511341094971,982.0501804351807,1193,1
290,control,25.0,5,1,978.2707691192627,978.2688617706299,1463,1
291,control,26.0,15,1,690.5999183654785,690.5961036682129,993,1
292,control,27.0,5,1,1000.5910396575928,1000.5850791931152,833,1
293,control,28.0,11,1,596.4059829711914,596.3997840881348,1403,1
294,control,29.0,11,0,1022.1278667449951,1022.1209526062012,1077,1
295,control,30.0,11,1,691.0789012908936,691.0760402679443,1181,1
296,control,5.0,5,1,98.8161563873291,494.4751262664795,934,1
297,control,6.0,5,1,495.8000183105469,495.79501152038574,903,1
298,control,7.0,5,1,207.67688751220703,604.517936706543,862,1
299,control,8.0,5,1,196.9301700592041,592.5900936126709,1496,1
300,control,9.0,5,1,98.39797019958496,493.3948516845703,1229,1
301,control,10.0,5,1,101.00197792053223,502.87795066833496,1401,1
302,control,11.0,5,1,484.44390296936035,484.44271087646484,1222,1
303,control,12.0,5,1,581.409215927124,581.4080238342285,1483,1
304,control,13.0,8,1,492.02585220336914,492.01488494873047,1232,1
305,control,14.0,5,0,694.11301612854,694.11301612854,1005,1
306,control,15.0,5,1,691.1017894744873,691.0967826843262,808,1
307,control,16.0,8,1,99.7459888458252,624.1898536682129,1296,0
308,control,16.0,8,1,483.56103897094727,483.55984687805176,1263,1
309,control,17.0,9,1,625.4699230194092,625.4668235778809,942,1
310,control,18.0,5,1,801.9640445709229,801.959753036499,1206,1
311,control,19.0,9,1,890.1638984680176,890.1607990264893,1054,1
312,control,20.0,11,1,494.94409561157227,494.9378967285156,861,1
313,control,21.0,5,0,789.715051651001,789.710283279419,978,1
314,control,22.0,8,1,493.59798431396484,493.5941696166992,1206,1
315,control,23.0,9,1,900.986909866333,900.9828567504883,1461,1
316,control,24.0,5,1,690.2530193328857,690.2468204498291,1021,1
317,control,25.0,5,1,496.30093574523926,496.29712104797363,914,1
318,control,26.0,15,1,594.4812297821045,594.4790840148926,1439,1
319,control,27.0,5,0,692.080020904541,692.0719146728516,1012,1
320,control,28.0,11,1,792.6793098449707,792.6783561706543,1027,1
321,control,29.0,12,1,692.723274230957,692.716121673584,895,0
322,control,29.0,12,1,491.71996116638184,491.7118549346924,1080,1
323,control,30.0,9,1,402.1759033203125,402.16898918151855,1282,1
324,control,5.0,2,0,2408.501148223877,2408.4959030151367,1463,1
325,control,6.0,2,1,101.16982460021973,1410.0558757781982,1081,1
326,control,7.0,2,1,99.48396682739258,692.5280094146729,1183,0
327,control,7.0,2,1,97.27096557617188,690.0007724761963,921,1
328,control,8.0,2,0,207.12804794311523,603.3751964569092,1194,1
329,control,9.0,2,0,981.9207191467285,981.9190502166748,1137,1
330,control,10.0,2,1,891.0300731658936,891.0281658172607,928,1
331,control,11.0,2,1,823.3871459960938,823.383092880249,884,1
332,control,12.0,2,0,593.6012268066406,593.595027923584,1234,1
333,control,13.0,8,1,492.8147792816162,492.8088188171387,1213,1
334,control,14.0,8,1,684.0436458587646,684.0419769287109,1355,1
335,control,15.0,2,0,780.4889678955078,780.4877758026123,1251,1
336,control,16.0,8,1,690.9949779510498,690.9918785095215,1377,1
337,control,17.0,9,1,495.0258731842041,495.0246810913086,969,1
338,control,18.0,2,1,987.9839420318604,987.97607421875,1299,1
339,control,19.0,9,1,494.642972946167,494.63486671447754,1362,1
340,control,20.0,9,1,693.1812763214111,693.1812763214111,1470,1
341,control,21.0,8,1,493.38698387145996,493.3817386627197,819,1
342,control,22.0,8,1,584.8250389099121,584.8240852355957,844,1
343,control,23.0,9,1,492.8750991821289,492.8710460662842,1448,1
344,control,24.0,2,1,693.1247711181641,693.120002746582,830,1
345,control,25.0,2,1,735.9509468078613,735.9471321105957,1303,1
346,control,26.0,14,1,693.1240558624268,693.122148513794,1023,1
347,control,27.0,8,0,811.7361068725586,811.7351531982422,1224,1
348,control,28.0,9,1,891.1809921264648,891.1788463592529,1340,1
349,control,29.0,12,1,482.9080104827881,482.9070568084717,1114,1
350,control,30.0,9,1,525.9249210357666,525.9208679199219,1289,1
351,control,5.0,5,1,107.15103149414062,601.9430160522461,897,1
352,control,6.0,2,1,99.3039608001709,493.9730167388916,827,1
353,control,7.0,2,1,903.6979675292969,903.6951065063477,1316,1
354,control,8.0,5,1,98.39105606079102,493.837833404541,1401,1
355,control,9.0,5,1,896.9020843505859,896.9011306762695,813,1
356,control,10.0,2,0,98.10018539428711,1384.9079608917236,1099,1
357,control,11.0,2,0,1110.7661724090576,1110.7640266418457,932,1
358,control,12.0,5,1,591.6318893432617,591.6268825531006,1038,1
359,control,13.0,5,1,702.4478912353516,702.4431228637695,1171,1
360,control,14.0,8,1,593.7240123748779,593.721866607666,913,0
361,control,14.0,8,1,692.1708583831787,692.1658515930176,930,0
362,control,14.0,8,1,197.3400115966797,582.2610855102539,1234,1
363,control,15.0,5,1,800.724983215332,800.7209300994873,1237,1
364,control,16.0,6,1,592.7748680114746,592.7639007568359,1089,1
365,control,17.0,8,0,494.905948638916,494.9038028717041,1283,1
366,control,18.0,2,0,1476.2630462646484,1476.261854171753,828,1
367,control,19.0,8,1,680.7148456573486,680.7138919830322,1397,1
368,control,20.0,9,0,724.2558002471924,724.2438793182373,936,0
369,control,20.0,9,1,594.0022468566895,594.001293182373,837,1
370,control,21.0,8,1,604.9950122833252,604.992151260376,1004,1
371,control,22.0,6,0,779.7479629516602,779.7470092773438,1288,1
372,control,23.0,8,1,691.4370059967041,691.431999206543,813,1
373,control,24.0,2,1,690.9060478210449,690.9003257751465,814,1
374,control,25.0,2,0,593.9252376556396,593.9242839813232,1289,1
375,control,26.0,14,1,691.5829181671143,691.5760040283203,1359,1
376,control,27.0,11,1,692.1699047088623,692.1648979187012,1272,1
377,control,28.0,9,1,504.84609603881836,504.84299659729004,827,1
378,control,29.0,11,1,493.3009147644043,493.29686164855957,1478,1
379,control,30.0,8,1,1089.2798900604248,1089.2789363861084,881,1
380,control,5.0,5,1,102.18501091003418,595.128059387207,970,1
381,control,6.0,1,1,99.98893737792969,583.5487842559814,919,1
382,control,7.0,1,0,96.41909599304199,879.0590763092041,833,1
383,control,8.0,5,1,98.5558032989502,527.472972869873,1461,1
384,control,9.0,5,1,517.4610614776611,517.4603462219238,872,1
385,control,10.0,5,0,604.5758724212646,604.5701503753662,1311,1
386,control,11.0,5,1,495.0370788574219,495.03588676452637,921,1
387,control,12.0,5,1,505.4430961608887,505.43808937072754,1462,1
388,control,13.0,5,1,791.949987411499,791.9449806213379,895,1
389,control,14.0,6,1,506.0291290283203,506.026029586792,1204,1
390,control,15.0,5,0,900.0382423400879,900.0272750854492,1197,1
391,control,16.0,6,1,890.775203704834,890.7721042633057,1313,1
392,control,17.0,9,1,483.54482650756836,483.54482650756836,1117,1
393,control,18.0,5,0,892.0280933380127,892.0199871063232,1160,1
394,control,19.0,8,0,517.4710750579834,517.4710750579834,881,1
395,control,20.0,8,1,495.0840473175049,495.0830936431885,1202,1
396,control,21.0,6,1,691.0450458526611,691.0381317138672,918,1
397,control,22.0,8,1,491.7609691619873,491.75572395324707,972,1
398,control,23.0,8,1,701.7800807952881,701.7748355865479,1339,1
399,control,24.0,1,0,597.6288318634033,597.6250171661377,1117,1
400,control,25.0,5,0,493.3009147644043,493.2899475097656,1077,1
401,control,26.0,12,1,493.2208061218262,493.2138919830322,1197,1
402,control,27.0,11,1,725.0678539276123,725.0621318817139,1464,1
403,control,28.0,8,0,693.1641101837158,693.1571960449219,1269,1
404,control,29.0,11,0,692.3768520355225,692.3730373382568,895,1
405,control,30.0,8,1,692.8751468658447,692.8720474243164,829,1
1,quadbright,5.0,20,1,889.7340297698975,889.7311687469482,1376,1
2,quadbright,6.0,20,1,791.5937900543213,791.593074798584,1160,1
3,quadbright,7.0,20,1,99.00593757629395,1593.1329727172852,1419,1
4,quadbright,8.0,20,1,584.0532779693604,584.0520858764648,1341,0
5,quadbright,8.0,20,1,98.78301620483398,891.0729885101318,1237,1
6,quadbright,9.0,20,1,812.0830059051514,812.0818138122559,1064,1
7,quadbright,10.0,20,1,889.4460201263428,889.4448280334473,1252,1
8,quadbright,11.0,20,1,792.1237945556641,792.1218872070312,914,1
9,quadbright,12.0,20,1,997.830867767334,997.8270530700684,1205,1
10,quadbright,13.0,20,1,712.745189666748,712.7442359924316,1127,1
11,quadbright,14.0,20,1,693.0577754974365,693.0499076843262,819,1
12,quadbright,15.0,20,1,892.5919532775879,892.5888538360596,1457,1
13,quadbright,16.0,20,1,1396.101951599121,1396.0988521575928,1243,1
14,quadbright,17.0,20,1,922.799825668335,922.7948188781738,1335,1
15,quadbright,18.0,20,1,989.1879558563232,989.1822338104248,869,1
16,quadbright,19.0,20,1,889.8329734802246,889.8298740386963,1287,1
17,quadbright,20.0,20,1,691.472053527832,691.4660930633545,1385,0
18,quadbright,20.0,20,1,724.6122360229492,724.6110439300537,905,1
