trial,condition,eccentricity,magnitude,correct,srt_ms,keyboard_rt_ms,pre_change_ms,valid
202,control,13.0,13,1,468.31583976745605,468.31393241882324,805,1
203,control,14.0,13,1,530.5032730102539,530.4992198944092,1275,1
204,control,15.0,13,1,526.6709327697754,526.6680717468262,1199,1
205,control,16.0,13,1,460.7241153717041,460.71600914001465,1026,1
206,control,17.0,13,1,592.4968719482422,592.4959182739258,891,1
207,control,18.0,13,1,593.5208797454834,593.5180187225342,1400,1
208,control,19.0,13,1,598.5369682312012,598.5338687896729,813,1
209,control,20.0,13,1,626.594066619873,626.5912055969238,1114,1
210,control,21.0,13,1,527.7502536773682,527.7481079101562,878,1
211,control,22.0,13,1,592.1890735626221,592.1859741210938,1490,1
212,control,23.0,13,0,1186.4902973175049,1186.488151550293,1316,1
213,control,24.0,13,1,589.8520946502686,589.8501873016357,1096,1
214,control,25.0,13,1,592.0610427856445,592.0579433441162,911,1
215,control,26.0,13,1,600.640058517456,600.6381511688232,866,1
216,control,27.0,13,1,594.8600769042969,594.857931137085,1343,1
217,control,28.0,25,1,794.8942184448242,794.8911190032959,976,1
218,control,5.0,13,1,197.8311538696289,920.7661151885986,1438,1
219,control,6.0,13,1,197.74627685546875,585.4818820953369,1233,1
220,control,7.0,13,1,198.06528091430664,592.2942161560059,944,1
221,control,8.0,13,1,791.5060520172119,791.5050983428955,1259,1
222,control,9.0,13,1,601.5081405639648,601.5040874481201,987,1
223,control,10.0,13,1,593.7159061431885,593.7089920043945,996,1
224,control,11.0,13,1,593.28293800354,593.2810306549072,1259,1
225,control,12.0,13,1,592.918872833252,592.9160118103027,1363,1
226,control,13.0,13,1,588.1538391113281,588.1528854370117,1451,1
227,control,14.0,13,1,593.609094619751,593.6059951782227,1149,1
228,control,15.0,13,1,594.1359996795654,594.1331386566162,1166,1
229,control,16.0,13,1,592.8020477294922,592.8010940551758,1014,1
230,control,17.0,13,1,592.5266742706299,592.5240516662598,1441,1
231,control,18.0,13,1,600.6600856781006,600.6529331207275,1157,1
232,control,19.0,13,0,621.1800575256348,621.178150177002,1298,1
233,control,20.0,13,1,521.4016437530518,521.4006900787354,1297,1
234,control,21.0,13,1,596.2710380554199,596.2691307067871,1110,1
235,control,22.0,13,1,802.2208213806152,802.2170066833496,1045,1
236,control,23.0,16,1,789.8588180541992,789.8566722869873,1085,1
237,control,24.0,13,1,601.6058921813965,601.6030311584473,1304,1
238,control,25.0,13,1,1122.6980686187744,1122.694969177246,1202,1
239,control,26.0,13,1,534.1413021087646,534.1382026672363,1231,1
240,control,27.0,13,1,593.559980392456,593.5578346252441,1494,1
