trial,condition,eccentricity,magnitude,correct,srt_ms,keyboard_rt_ms,pre_change_ms,valid
34,control,10.0,20,1,625.3607273101807,625.3576278686523,1316,1
35,control,11.0,20,1,527.4403095245361,527.4372100830078,1157,1
36,control,12.0,20,1,624.1910457611084,624.1860389709473,1122,1
37,control,13.0,20,1,495.4369068145752,495.4361915588379,855,1
38,control,14.0,20,1,894.575834274292,894.5748805999756,997,1
39,control,15.0,20,1,492.2521114349365,492.2490119934082,970,1
40,control,16.0,20,1,493.3018684387207,493.2971000671387,904,1
41,control,17.0,20,1,486.0830307006836,486.0818386077881,1134,1
42,control,18.0,20,1,496.34790420532227,496.34695053100586,973,1
43,control,19.0,20,1,489.72535133361816,489.72010612487793,1184,1
44,control,20.0,20,1,493.06201934814453,493.0579662322998,1500,1
45,control,21.0,20,1,1087.3706340789795,1087.3677730560303,1062,1
46,control,22.0,20,1,383.29505920410156,383.29410552978516,1130,1
47,control,23.0,20,1,395.7030773162842,395.69902420043945,1042,1
48,control,24.0,20,1,493.35789680480957,493.35503578186035,1327,1
49,control,25.0,20,1,392.7938938140869,392.7891254425049,1087,1
50,control,26.0,20,1,395.9920406341553,395.99108695983887,1390,1
51,control,27.0,20,1,1286.574125289917,1286.5722179412842,1113,1
52,control,28.0,20,1,395.0479030609131,395.04480361938477,1168,1
53,control,29.0,20,1,495.21589279174805,495.21493911743164,823,1
54,control,30.0,20,1,594.9540138244629,594.9528217315674,1091,1
55,control,5.0,23,1,100.32105445861816,991.7771816253662,1415,1
56,control,6.0,17,1,97.47195243835449,494.1859245300293,1391,1
57,control,7.0,17,1,198.16279411315918,596.7569351196289,1050,1
58,control,8.0,17,1,101.24087333679199,894.0467834472656,1364,1
59,control,9.0,17,1,197.47185707092285,494.05574798583984,1305,1
60,control,10.0,17,1,886.7321014404297,886.7309093475342,1362,1
61,control,11.0,17,1,493.80993843078613,493.8068389892578,1072,1
62,control,12.0,17,1,889.153003692627,889.1501426696777,832,1
63,control,13.0,17,1,387.40992546081543,485.6228828430176,1265,1
64,control,14.0,17,1,494.8868751525879,494.88306045532227,892,1
65,control,15.0,17,1,497.55191802978516,497.5459575653076,1266,1
66,control,16.0,17,1,505.5060386657715,505.50293922424316,1408,1
67,control,17.0,17,1,596.3761806488037,596.3740348815918,1226,1
68,control,18.0,17,0,494.1370487213135,494.1260814666748,1446,1
69,control,19.0,17,1,608.5848808288574,608.5820198059082,1294,1
70,control,20.0,17,1,492.2647476196289,492.2630786895752,953,1
71,control,21.0,17,1,496.94108963012695,496.94013595581055,904,1
72,control,22.0,17,1,398.4417915344238,398.4389305114746,1208,1
73,control,23.0,17,1,495.1512813568115,495.1491355895996,1294,1
74,control,24.0,17,1,493.59989166259766,493.59703063964844,1208,1
75,control,25.0,17,1,492.2950267791748,492.28906631469727,1135,1
76,control,26.0,17,1,625.363826751709,625.3607273101807,1094,1
77,control,27.0,17,1,712.608814239502,712.6069068908691,1376,1
78,control,28.0,17,1,424.6549606323242,424.6487617492676,1172,1
79,control,29.0,17,1,515.2261257171631,515.2251720428467,1231,1
80,control,30.0,17,1,425.3668785095215,425.3649711608887,1264,1
81,control,5.0,23,1,98.34599494934082,1021.6579437255859,1076,1
82,control,6.0,17,1,100.51202774047852,403.6440849304199,1452,1
83,control,7.0,17,1,492.9471015930176,492.94519424438477,850,1
84,control,8.0,17,1,99.3342399597168,1023.9181518554688,1095,1
85,control,9.0,17,1,484.285831451416,484.2848777770996,947,1
86,control,10.0,17,1,485.4578971862793,485.4569435119629,982,1
87,control,11.0,17,1,397.2170352935791,397.2139358520508,1264,1
88,control,12.0,17,1,815.234899520874,815.2339458465576,929,1
89,control,13.0,17,1,515.639066696167,515.6381130218506,1201,0
90,control,13.0,17,1,486.55104637145996,486.55009269714355,1243,1
91,control,14.0,17,1,399.2776870727539,399.2748260498047,1307,1
92,control,15.0,17,1,691.5719509124756,691.5702819824219,1117,1
93,control,16.0,17,1,625.5123615264893,625.5102157592773,1035,1
94,control,17.0,17,1,495.0599670410156,495.0549602508545,1353,1
95,control,18.0,20,1,980.7779788970947,980.7770252227783,1235,1
96,control,19.0,17,1,878.9167404174805,878.9157867431641,884,1
97,control,20.0,17,1,492.7709102630615,492.7678108215332,944,1
98,control,21.0,17,1,890.0101184844971,890.0070190429688,909,1
99,control,22.0,17,1,889.0330791473389,889.0290260314941,1009,1
100,control,23.0,17,1,3192.035675048828,3192.0347213745117,877,1
101,control,24.0,17,1,493.83997917175293,493.8368797302246,1030,1
102,control,25.0,17,1,493.6981201171875,493.69215965270996,1047,1
103,control,26.0,17,1,582.6752185821533,582.6742649078369,899,1
104,control,27.0,17,1,594.3858623504639,594.3858623504639,935,1
105,control,28.0,17,1,988.7969493865967,988.793134689331,1486,1
106,control,29.0,17,1,493.0098056793213,492.9988384246826,1252,1
107,control,30.0,17,1,890.8600807189941,890.8588886260986,1154,1
108,control,5.0,21,1,99.38907623291016,495.55420875549316,1186,1
109,control,6.0,14,1,98.31976890563965,494.03905868530273,814,1
110,control,7.0,14,1,197.9081630706787,582.6530456542969,973,1
111,control,8.0,14,1,199.10001754760742,593.7371253967285,1301,1
112,control,9.0,14,1,394.8490619659424,394.84500885009766,1452,1
113,control,10.0,14,1,394.5729732513428,394.5660591125488,930,1
114,control,11.0,14,1,597.1062183380127,597.1031188964844,1322,1
115,control,12.0,14,1,494.51327323913574,494.5080280303955,980,1
116,control,13.0,14,1,197.0970630645752,890.6991481781006,926,1
117,control,14.0,14,1,495.61309814453125,495.61190605163574,1183,1
118,control,15.0,14,1,592.667818069458,592.6609039306641,1086,1
119,control,16.0,14,1,504.9171447753906,504.9121379852295,1178,1
120,control,17.0,14,1,692.5451755523682,692.5430297851562,1069,1
121,control,18.0,20,1,592.292070388794,592.2870635986328,850,1
122,control,19.0,14,1,525.1200199127197,525.1190662384033,1196,1
123,control,20.0,14,1,624.7208118438721,624.7138977050781,1041,1
124,control,21.0,14,1,495.1193332672119,495.1140880584717,997,1
125,control,22.0,14,1,724.0099906921387,724.008321762085,1434,1
126,control,23.0,14,1,494.4167137145996,494.4140911102295,1169,1
127,control,24.0,14,1,582.6270580291748,582.6261043548584,1085,1
128,control,25.0,14,1,615.3857707977295,615.3848171234131,1391,1
129,control,26.0,14,0,890.6991481781006,890.6922340393066,823,1
130,control,27.0,14,1,486.1741065979004,486.1729145050049,906,1
131,control,28.0,14,1,491.8708801269531,491.8668270111084,1413,1
132,control,29.0,14,1,1087.9237651824951,1087.920904159546,1001,0
133,control,29.0,14,1,526.453971862793,526.4508724212646,1397,1
134,control,30.0,14,0,627.7444362640381,627.7370452880859,810,1
135,control,5.0,21,1,100.74305534362793,328.4881114959717,1241,1
136,control,6.0,14,1,98.90007972717285,934.0319633483887,1040,0
137,control,6.0,14,1,504.986047744751,504.98199462890625,818,1
138,control,7.0,14,1,98.29401969909668,394.7603702545166,1032,1
139,control,8.0,14,1,96.32301330566406,392.7631378173828,945,1
140,control,9.0,14,1,197.77297973632812,905.6413173675537,1352,1
141,control,10.0,14,1,594.210147857666,594.2070484161377,1483,1
142,control,11.0,14,1,492.9180145263672,492.91396141052246,1447,1
143,control,12.0,14,1,584.4252109527588,584.4242572784424,808,1
144,control,13.0,14,1,483.5667610168457,483.5660457611084,1379,1
145,control,14.0,14,1,594.7079658508301,594.7048664093018,1164,1
146,control,15.0,14,1,483.14499855041504,483.14404487609863,1254,1
147,control,16.0,14,1,604.4690608978271,604.4661998748779,987,1
148,control,17.0,14,1,596.8940258026123,596.8930721282959,836,1
149,control,18.0,18,1,494.4179058074951,494.4150447845459,854,1
150,control,19.0,14,1,429.3689727783203,429.3670654296875,1035,1
151,control,20.0,14,1,396.46077156066895,396.4517116546631,1349,1
152,control,21.0,14,1,497.2958564758301,497.29394912719727,866,1
153,control,22.0,14,1,394.5310115814209,394.5200443267822,1319,1
154,control,23.0,14,1,395.5531120300293,395.5512046813965,1065,1
155,control,24.0,14,1,684.6029758453369,684.6020221710205,1447,1
156,control,25.0,14,1,505.36298751831055,505.3591728210449,1322,1
157,control,26.0,17,1,394.4978713989258,394.49405670166016,1470,1
158,control,27.0,14,1,793.4677600860596,793.4668064117432,1100,1
159,control,28.0,14,1,493.6540126800537,493.649959564209,1264,1
160,control,29.0,14,1,495.0718879699707,495.0709342956543,1467,1
161,control,30.0,17,1,592.5109386444092,592.5078392028809,1130,1
162,control,5.0,20,1,197.54314422607422,494.25625801086426,1026,1
163,control,6.0,11,1,99.23195838928223,495.4559803009033,941,1
164,control,7.0,11,1,98.84285926818848,493.5297966003418,967,1
165,control,8.0,11,1,593.7731266021729,593.7721729278564,1228,1
166,control,9.0,11,1,394.98114585876465,394.9742317199707,1056,1
167,control,10.0,11,1,396.63100242614746,396.62885665893555,1052,1
168,control,11.0,11,1,614.4146919250488,614.4137382507324,801,1
169,control,12.0,11,1,1027.082920074463,1027.0798206329346,1446,1
170,control,13.0,11,1,426.0830879211426,426.07784271240234,1047,1
171,control,14.0,11,1,529.5708179473877,529.5660495758057,1385,1
172,control,15.0,11,1,493.18718910217285,493.1800365447998,1411,1
173,control,16.0,11,1,485.96715927124023,485.9650135040283,1374,1
174,control,17.0,11,1,1019.9089050292969,1019.9060440063477,914,1
175,control,18.0,18,1,625.34499168396,625.3409385681152,1271,1
176,control,19.0,11,1,482.3453426361084,482.344388961792,1356,1
177,control,20.0,11,1,427.1368980407715,427.1349906921387,935,1
178,control,21.0,11,1,523.4558582305908,523.4477519989014,1377,1
179,control,22.0,11,1,496.51098251342773,496.5059757232666,964,1
180,control,23.0,11,1,483.2959175109863,483.295202255249,1220,1
181,control,24.0,11,1,503.9858818054199,503.97801399230957,1440,1
182,control,25.0,11,1,491.20306968688965,491.1990165710449,1003,1
183,control,26.0,17,1,597.7411270141602,597.7373123168945,1147,1
184,control,27.0,11,1,595.6399440765381,595.6289768218994,1046,1
185,control,28.0,11,1,501.1940002441406,501.1923313140869,818,1
186,control,29.0,11,1,592.1757221221924,592.1726226806641,1439,1
187,control,30.0,17,1,978.7001609802246,978.6989688873291,1009,1
188,control,5.0,20,1,130.94091415405273,328.1698226928711,981,1
189,control,6.0,11,1,99.14588928222656,496.6599941253662,878,1
190,control,7.0,11,1,385.1041793823242,484.04717445373535,1451,1
191,control,8.0,11,1,495.9449768066406,495.9421157836914,973,1
192,control,9.0,11,1,502.4540424346924,502.45118141174316,1266,1
193,control,10.0,11,1,493.945837020874,493.9429759979248,1398,1
194,control,11.0,11,1,586.4129066467285,586.4119529724121,1188,1
195,control,12.0,11,1,594.4311618804932,594.4299697875977,1401,1
196,control,13.0,11,1,1022.3507881164551,1022.3498344421387,1308,1
197,control,14.0,11,1,593.6439037322998,593.641996383667,898,1
198,control,15.0,11,1,496.85096740722656,496.85001373291016,813,1
199,control,16.0,11,1,494.16589736938477,494.16399002075195,885,1
200,control,17.0,11,1,492.39611625671387,492.3889636993408,1389,1
201,control,18.0,17,1,505.3250789642334,505.31983375549316,1178,1
202,control,19.0,11,0,594.1030979156494,594.1009521484375,904,1
203,control,20.0,11,1,482.7289581298828,482.7282428741455,1430,1
204,control,21.0,11,1,592.7639007568359,592.7598476409912,1282,1
205,control,22.0,11,1,494.21119689941406,494.20905113220215,809,1
206,control,23.0,11,1,493.3340549468994,493.32690238952637,909,1
207,control,24.0,11,1,493.8058853149414,493.8039779663086,1405,1
208,control,25.0,11,1,493.1051731109619,493.1020736694336,882,1
209,control,26.0,15,1,2274.949073791504,2274.94215965271,1240,0
210,control,26.0,15,1,692.3410892486572,692.3320293426514,1399,0
211,control,26.0,15,1,491.9910430908203,491.9888973236084,1070,1
212,control,27.0,11,1,593.2152271270752,593.2111740112305,1238,1
213,control,28.0,11,1,483.8438034057617,483.8428497314453,1263,0
214,control,28.0,11,1,693.0050849914551,692.9988861083984,935,1
215,control,29.0,11,1,496.00696563720703,496.0060119628906,1311,1
216,control,30.0,15,1,525.702953338623,525.698184967041,917,1
217,control,5.0,18,1,197.86310195922852,594.0778255462646,914,0
218,control,5.0,18,0,199.48697090148926,396.99697494506836,842,1
219,control,6.0,8,1,201.69496536254883,584.9788188934326,884,1
220,control,7.0,8,1,594.228982925415,594.2280292510986,1311,1
221,control,8.0,8,1,495.88704109191895,495.8770275115967,1029,1
222,control,9.0,8,1,95.12114524841309,393.0232524871826,1034,1
223,control,10.0,8,1,396.1360454559326,396.1348533630371,1402,1
224,control,11.0,8,1,1098.1380939483643,1098.1309413909912,1456,1
225,control,12.0,8,1,100.07905960083008,494.20714378356934,1045,1
226,control,13.0,8,1,504.5011043548584,504.49275970458984,1198,1
227,control,14.0,8,0,889.5139694213867,889.5111083984375,1491,1
228,control,15.0,8,1,493.73483657836914,493.7317371368408,1268,1
229,control,16.0,8,1,505.3386688232422,505.33080101013184,1333,1
230,control,17.0,8,1,394.3660259246826,394.3629264831543,1445,1
231,control,18.0,17,1,594.4051742553711,594.3999290466309,1081,1
232,control,19.0,14,1,824.7528076171875,824.7509002685547,972,1
233,control,20.0,8,1,593.7087535858154,593.707799911499,1005,0
234,control,20.0,8,1,494.56787109375,494.5659637451172,1028,1
235,control,21.0,8,1,493.5038089752197,493.5030937194824,1172,1
236,control,22.0,8,1,493.76511573791504,493.7591552734375,1017,1
237,control,23.0,8,1,396.0089683532715,396.0080146789551,1401,1
238,control,24.0,8,0,793.8249111175537,793.8210964202881,1196,1
239,control,25.0,8,1,593.5571193695068,593.5511589050293,825,1
240,control,26.0,15,1,493.6509132385254,493.6399459838867,1387,1
241,control,27.0,8,1,1297.0638275146484,1297.0612049102783,1199,1
242,control,28.0,8,1,623.6488819122314,623.6400604248047,1426,1
243,control,29.0,8,0,492.5098419189453,492.5081729888916,1039,1
244,control,30.0,15,1,690.026044845581,690.0238990783691,834,1
245,control,5.0,20,1,101.70316696166992,493.57104301452637,915,1
246,control,6.0,8,1,97.8708267211914,394.4721221923828,1455,1
247,control,7.0,8,1,297.09696769714355,593.6319828033447,1380,1
248,control,8.0,8,1,97.88703918457031,394.4220542907715,1069,1
249,control,9.0,8,1,89.56599235534668,386.3191604614258,1235,1
250,control,10.0,8,1,592.0438766479492,592.0419692993164,1347,1
251,control,11.0,8,1,98.66714477539062,493.47996711730957,816,0
252,control,11.0,8,1,625.1199245452881,625.1168251037598,1021,1
253,control,12.0,8,1,99.9908447265625,495.0106143951416,952,1
254,control,13.0,8,1,196.63000106811523,494.31395530700684,926,1
255,control,14.0,11,0,99.08199310302734,899.5718955993652,1321,1
256,control,15.0,8,0,495.12314796447754,495.12219429016113,1296,1
257,control,16.0,8,1,626.3089179992676,626.2989044189453,823,1
258,control,17.0,8,0,624.3400573730469,624.3331432342529,1071,1
259,control,18.0,15,0,525.9578227996826,525.9530544281006,1297,1
260,control,19.0,14,1,527.1270275115967,527.1270275115967,1498,1
261,control,20.0,8,1,527.2660255432129,527.2629261016846,892,1
262,control,21.0,8,1,616.7449951171875,616.7440414428711,1227,1
263,control,22.0,8,1,489.8643493652344,489.86315727233887,1395,1
264,control,23.0,8,1,593.9309597015381,593.9271450042725,1035,1
265,control,24.0,11,0,691.349983215332,691.3459300994873,1403,1
266,control,25.0,8,1,395.0653076171875,395.0631618499756,1343,1
267,control,26.0,14,1,494.8561191558838,494.8551654815674,970,1
268,control,27.0,8,0,502.1829605102539,502.1791458129883,939,1
269,control,28.0,8,0,593.7111377716064,593.7058925628662,1176,1
270,control,29.0,11,0,592.0300483703613,592.0240879058838,1409,1
271,control,30.0,14,1,624.5932579040527,624.5870590209961,836,1
272,control,5.0,20,1,200.3319263458252,694.4601535797119,1318,1
273,control,6.0,5,1,98.5720157623291,395.4188823699951,1054,1
274,control,7.0,5,1,100.34680366516113,395.6429958343506,1417,1
275,control,8.0,5,1,484.9207401275635,484.9200248718262,1087,1
276,control,9.0,5,1,691.1087036132812,691.1067962646484,1365,1
277,control,10.0,5,1,618.1161403656006,618.1151866912842,1045,1
278,control,11.0,5,1,428.5142421722412,528.3222198486328,1242,1
279,control,12.0,5,1,625.1800060272217,625.1788139343262,1242,1
280,control,13.0,5,1,494.2789077758789,494.2750930786133,1379,1
281,control,14.0,14,1,405.0121307373047,405.00783920288086,1077,1
282,control,15.0,11,1,584.1748714447021,584.1727256774902,1344,1
283,control,16.0,5,0,826.469898223877,826.4620304107666,1421,1
284,control,17.0,11,1,395.08914947509766,395.0839042663574,1174,1
285,control,18.0,17,1,820.4412460327148,820.4381465911865,877,1
286,control,19.0,12,1,494.1699504852295,494.1689968109131,1042,1
287,control,20.0,5,0,593.2910442352295,593.2869911193848,894,1
288,control,21.0,5,1,491.0860061645508,491.08314514160156,818,1
289,control,22.0,5,1,594.1979885101318,594.1967964172363,907,1
290,control,23.0,5,1,691.1571025848389,691.1530494689941,1139,1
291,control,24.0,14,1,493.84593963623047,493.84117126464844,1211,1
292,control,25.0,5,1,698.7521648406982,698.7452507019043,818,1
293,control,26.0,14,1,494.73118782043457,494.72713470458984,1218,1
294,control,27.0,11,1,494.89307403564453,494.8840141296387,1140,1
295,control,28.0,11,1,497.8671073913574,497.8640079498291,923,1
296,control,29.0,14,1,493.41273307800293,493.4117794036865,1477,1
297,control,30.0,14,1,494.7168827056885,494.7090148925781,1373,1
298,control,5.0,19,1,99.6243953704834,494.7090148925781,1312,1
299,control,6.0,5,1,198.79460334777832,583.4996700286865,1429,0
300,control,6.0,5,1,97.3668098449707,692.5079822540283,866,1
301,control,7.0,5,1,100.27694702148438,584.8639011383057,1477,1
302,control,8.0,5,1,98.82688522338867,493.2987689971924,1183,1
303,control,9.0,5,0,97.24283218383789,591.6898250579834,1025,1
304,control,10.0,5,1,682.1720600128174,682.171106338501,1177,1
305,control,11.0,5,0,694.260835647583,694.2551136016846,1067,1
306,control,12.0,5,1,393.9030170440674,393.89705657958984,948,1
307,control,13.0,5,1,494.11606788635254,494.1079616546631,1491,1
308,control,14.0,14,1,504.25004959106445,504.24695014953613,932,1
309,control,15.0,11,1,1094.0980911254883,1094.0961837768555,996,1
310,control,16.0,8,1,492.45405197143555,492.4490451812744,853,1
311,control,17.0,11,1,494.84896659851074,494.84777450561523,1335,1
312,control,18.0,17,1,396.0912227630615,396.08216285705566,845,0
313,control,18.0,17,1,497.5101947784424,497.509241104126,1013,1
314,control,19.0,12,1,494.6608543395996,494.6601390838623,1261,1
315,control,20.0,8,1,801.6202449798584,801.6161918640137,1257,1
316,control,21.0,5,0,591.3920402526855,591.3889408111572,1307,1
317,control,22.0,5,1,397.3729610443115,397.367000579834,1104,1
318,control,23.0,5,0,494.86589431762695,494.86374855041504,1274,1
319,control,24.0,14,0,691.8489933013916,691.8468475341797,814,1
320,control,25.0,5,0,634.9949836730957,634.9921226501465,1145,1
321,control,26.0,12,1,417.0241355895996,417.0241355895996,1436,1
322,control,27.0,11,1,524.2371559143066,524.2328643798828,1081,1
323,control,28.0,11,0,724.0502834320068,724.0440845489502,1497,1
324,control,29.0,14,1,527.5881290435791,527.5819301605225,1068,1
325,control,30.0,12,1,664.4179821014404,664.4158363342285,1386,0
326,control,30.0,12,1,714.4420146942139,714.4410610198975,1425,0
327,control,30.0,12,0,691.7262077331543,691.7221546173096,1066,1
328,control,5.0,19,1,101.33910179138184,497.39599227905273,1481,1
329,control,6.0,2,0,703.0911445617676,703.0880451202393,1499,1
330,control,7.0,2,1,198.87208938598633,592.5540924072266,1114,0
331,control,7.0,2,0,198.1968879699707,602.9589176177979,1249,1
332,control,8.0,2,1,100.07500648498535,692.3952102661133,1031,1
333,control,9.0,8,1,484.88330841064453,484.882116317749,1007,1
334,control,10.0,2,1,100.26288032531738,498.46696853637695,1128,1
335,control,11.0,8,1,503.126859664917,503.1251907348633,1443,1
336,control,12.0,2,0,793.4436798095703,793.4427261352539,1282,1
337,control,13.0,2,0,437.67595291137695,437.6702308654785,1122,1
338,control,14.0,12,1,396.2399959564209,396.2380886077881,871,1
339,control,15.0,9,1,681.751012802124,681.7498207092285,995,1
340,control,16.0,8,1,196.0599422454834,493.7291145324707,997,0
341,control,16.0,8,1,591.0849571228027,591.0820960998535,809,1
342,control,17.0,9,1,889.6126747131348,889.6088600158691,1091,1
343,control,18.0,16,1,593.3599472045898,593.3570861816406,1140,1
344,control,19.0,11,1,394.7031497955322,394.7010040283203,1289,1
345,control,20.0,8,1,600.2647876739502,600.2638339996338,963,1
346,control,21.0,8,1,493.8931465148926,493.88790130615234,1305,1
347,control,22.0,2,0,593.9469337463379,593.9431190490723,1388,0
348,control,22.0,2,0,627.0389556884766,627.0358562469482,1443,1
349,control,23.0,8,1,594.9258804321289,594.9239730834961,1340,0
350,control,23.0,8,1,502.57015228271484,502.56800651550293,1428,1
351,control,24.0,15,0,395.90907096862793,395.906925201416,1187,0
352,control,24.0,15,1,527.1930694580078,527.1871089935303,944,1
353,control,25.0,8,1,395.74408531188965,395.7409858703613,1027,1
354,control,26.0,12,1,426.2127876281738,426.2058734893799,947,1
355,control,27.0,9,1,592.371940612793,592.3700332641602,1360,1
356,control,28.0,12,1,493.81399154663086,493.81089210510254,943,1
357,control,29.0,12,0,405.3959846496582,405.3928852081299,1032,1
358,control,30.0,14,1,405.12800216674805,405.12585639953613,1175,1
359,control,5.0,18,1,195.65105438232422,821.6071128845215,924,1
360,control,6.0,5,1,132.8279972076416,427.0040988922119,1396,1
361,control,7.0,5,1,286.5748405456543,583.7399959564209,1003,1
362,control,8.0,2,1,493.441104888916,493.4389591217041,1372,1
363,control,9.0,8,1,494.2288398742676,494.22311782836914,1302,1
364,control,10.0,2,1,199.3997097015381,593.8470363616943,1479,1
365,control,11.0,8,1,98.9539623260498,496.6912269592285,1487,0
366,control,11.0,8,1,198.46606254577637,624.6919631958008,938,1
367,control,12.0,5,0,695.4529285430908,695.4491138458252,837,1
368,control,13.0,5,1,634.2446804046631,634.2408657073975,1245,1
369,control,14.0,12,1,385.23101806640625,385.23006439208984,1151,1
370,control,15.0,9,1,595.6051349639893,595.6010818481445,1221,1
371,control,16.0,6,1,497.2388744354248,497.2379207611084,1290,1
372,control,17.0,9,1,623.8117218017578,623.809814453125,941,1
373,control,18.0,16,1,525.465726852417,525.460958480835,1362,1
374,control,19.0,11,1,426.1767864227295,426.16987228393555,1296,1
375,control,20.0,6,0,594.0659046173096,594.0637588500977,1073,1
376,control,21.0,8,1,593.4441089630127,593.4431552886963,1417,1
377,control,22.0,5,0,690.91796875,690.9136772155762,858,1
378,control,23.0,8,1,593.4629440307617,593.458890914917,1387,1
379,control,24.0,15,0,594.1550731658936,594.1479206085205,1241,1
380,control,25.0,8,1,493.94989013671875,493.9429759979248,900,1
381,control,26.0,11,1,494.1689968109131,494.1670894622803,1458,1
382,control,27.0,9,1,393.9211368560791,393.91589164733887,836,0
383,control,27.0,9,1,293.4997081756592,293.49279403686523,1050,1
384,control,28.0,12,1,493.8843250274658,493.8821792602539,1030,1
385,control,29.0,14,0,603.7440299987793,603.7430763244629,1057,0
386,control,29.0,14,1,592.1061038970947,592.1030044555664,1244,1
387,control,30.0,14,1,594.3770408630371,594.3710803985596,1150,1
388,control,5.0,18,0,99.2281436920166,504.8530101776123,1367,1
389,control,6.0,5,1,493.7779903411865,493.7758445739746,1381,1
390,control,7.0,5,1,492.9358959197998,492.92802810668945,1201,1
391,control,8.0,1,0,98.72007369995117,624.7720718383789,1263,1
392,control,9.0,6,1,98.88100624084473,592.7212238311768,1368,1
393,control,10.0,1,1,99.02095794677734,504.43005561828613,975,1
394,control,11.0,6,1,100.04806518554688,395.6131935119629,1353,1
395,control,12.0,8,0,295.5589294433594,295.55511474609375,860,1
396,control,13.0,5,1,801.8028736114502,801.7950057983398,938,1
397,control,14.0,11,1,494.4040775299072,494.398832321167,1328,1
398,control,15.0,8,1,725.0902652740479,725.0821590423584,879,1
399,control,16.0,6,1,496.3822364807129,496.37293815612793,883,1
400,control,17.0,8,1,397.0489501953125,397.0479965209961,826,1
401,control,18.0,15,1,890.4850482940674,890.4809951782227,1315,1
402,control,19.0,9,0,494.0059185028076,494.0037727355957,823,1
403,control,20.0,8,0,494.13204193115234,494.1291809082031,1367,1
404,control,21.0,6,1,526.4711380004883,526.46803855896,1479,1
405,control,22.0,8,1,393.8727378845215,393.86987686157227,902,1
406,control,23.0,6,1,624.4380474090576,624.4361400604248,1182,1
407,control,24.0,16,1,525.7008075714111,525.69580078125,1003,1
408,control,25.0,6,0,426.3906478881836,426.3889789581299,1127,0
409,control,25.0,6,0,492.4612045288086,492.4581050872803,1119,1
410,control,26.0,11,0,394.08111572265625,394.07825469970703,1089,1
411,control,27.0,8,0,791.9280529022217,791.9249534606934,1095,1
412,control,28.0,11,1,492.9940700531006,492.9921627044678,925,1
413,control,29.0,14,1,494.3077564239502,494.29774284362793,926,1
414,control,30.0,13,1,494.63915824890137,494.63605880737305,1294,1
1,quadbright,5.0,20,1,297.3952293395996,624.6941089630127,1122,1
2,quadbright,6.0,20,1,394.268274307251,394.26207542419434,976,1
3,quadbright,7.0,20,1,295.73512077331543,395.23792266845703,1087,1
4,quadbright,8.0,20,1,229.8600673675537,526.0779857635498,1161,1
5,quadbright,9.0,20,1,492.5830364227295,492.57707595825195,809,1
6,quadbright,10.0,20,1,400.0730514526367,400.0709056854248,853,1
7,quadbright,11.0,20,1,493.73507499694824,493.7300682067871,855,1
8,quadbright,12.0,20,1,591.6192531585693,591.6149616241455,1157,1
9,quadbright,13.0,20,1,524.6148109436035,524.6119499206543,1325,1
10,quadbright,14.0,20,1,394.46520805358887,394.46306228637695,882,1
11,quadbright,15.0,20,1,594.9182510375977,594.9161052703857,1268,1
