trial,condition,eccentricity,magnitude,correct,srt_ms,keyboard_rt_ms,pre_change_ms,valid
31,control,8.0,20,1,89.41483497619629,386.6157531738281,868,1
32,control,9.0,20,1,461.0748291015625,461.0726833343506,1005,1
33,control,10.0,20,1,532.8330993652344,532.8269004821777,849,1
34,control,11.0,20,1,384.8590850830078,384.8581314086914,1034,1
35,control,12.0,20,1,525.115966796875,525.1138210296631,1458,1
36,control,13.0,20,1,394.2599296569824,394.2551612854004,1444,1
37,control,14.0,20,1,462.3217582702637,462.32080459594727,1165,1
38,control,15.0,20,1,494.28391456604004,494.2789077758789,1007,1
39,control,16.0,20,1,460.7272148132324,460.7250690460205,1098,1
40,control,17.0,20,1,484.6179485321045,484.616756439209,1145,1
41,control,18.0,20,1,396.81196212768555,396.80981636047363,1060,1
42,control,19.0,20,1,528.0711650848389,528.0699729919434,1285,1
43,control,20.0,20,1,528.5730361938477,528.5708904266357,1365,1
44,control,21.0,20,1,527.5678634643555,527.5650024414062,1249,1
45,control,22.0,20,1,527.878999710083,527.878999710083,1036,1
46,control,23.0,20,1,592.8928852081299,592.890739440918,1216,1
47,control,24.0,20,1,395.6260681152344,395.618200302124,1078,1
48,control,25.0,20,1,387.235164642334,387.2339725494385,919,1
49,control,26.0,20,1,466.0489559173584,466.0458564758301,925,1
50,control,27.0,20,1,516.3750648498535,516.3750648498535,1195,1
51,control,28.0,20,1,767.3568725585938,767.3509120941162,1424,1
52,control,29.0,20,1,527.4419784545898,527.4372100830078,898,1
53,control,30.0,20,1,625.9200572967529,625.917911529541,823,1
54,control,5.0,17,1,165.1461124420166,525.6140232086182,1002,1
55,control,6.0,17,1,99.97200965881348,385.1189613342285,1389,1
56,control,7.0,17,1,131.8049430847168,517.1358585357666,817,1
57,control,8.0,17,1,527.30393409729,527.3032188415527,1433,1
58,control,9.0,17,1,526.9041061401367,526.900053024292,1296,1
59,control,10.0,17,1,517.9212093353271,517.9200172424316,899,1
60,control,11.0,17,1,532.0889949798584,532.0839881896973,951,1
61,control,12.0,17,1,527.5990962982178,527.5981426239014,1065,1
62,control,13.0,17,1,526.9608497619629,526.9570350646973,1388,1
63,control,14.0,17,1,527.677059173584,527.6749134063721,1282,1
64,control,15.0,17,0,1154.637098312378,1154.6311378479004,870,1
65,control,16.0,17,1,536.3478660583496,536.3430976867676,1205,1
66,control,17.0,17,1,494.04191970825195,494.03977394104004,1168,1
67,control,18.0,17,1,527.2231101989746,527.216911315918,1066,1
68,control,19.0,17,1,648.902177810669,648.9002704620361,978,1
69,control,20.0,17,1,527.2488594055176,527.245044708252,1434,1
70,control,21.0,17,1,527.9526710510254,527.9507637023926,1233,1
71,control,22.0,17,1,660.2697372436523,660.2671146392822,1348,1
72,control,23.0,17,1,427.11400985717773,427.10089683532715,1363,1
73,control,24.0,17,1,528.6290645599365,528.6281108856201,996,1
74,control,25.0,17,1,591.912031173706,591.9067859649658,1246,1
75,control,26.0,17,1,527.48703956604,527.4863243103027,892,1
76,control,27.0,17,1,494.2042827606201,494.2011833190918,900,1
77,control,28.0,17,1,517.3237323760986,517.3230171203613,1012,1
78,control,29.0,17,1,396.9557285308838,396.93284034729004,1404,1
79,control,30.0,17,1,428.54905128479004,428.54785919189453,1069,1
80,control,5.0,17,1,128.56006622314453,459.37609672546387,894,1
81,control,6.0,17,1,130.5551528930664,483.58821868896484,1045,1
82,control,7.0,17,1,164.78681564331055,527.6370048522949,1399,1
83,control,8.0,17,1,98.95515441894531,460.9200954437256,916,1
84,control,9.0,17,1,165.85016250610352,628.2422542572021,1195,1
85,control,10.0,17,1,670.4549789428711,670.4509258270264,898,1
86,control,11.0,17,1,385.455846786499,385.4541778564453,1260,1
87,control,12.0,17,1,527.5471210479736,527.5418758392334,1228,1
88,control,13.0,17,1,527.5189876556396,527.5182723999023,891,1
89,control,14.0,17,1,462.31889724731445,462.31794357299805,1271,1
90,control,15.0,20,1,517.4188613891602,517.4179077148438,1330,1
91,control,16.0,17,1,450.73580741882324,450.73485374450684,1496,1
92,control,17.0,17,1,559.9663257598877,559.962272644043,1184,1
93,control,18.0,17,1,450.5951404571533,450.5951404571533,1248,1
94,control,19.0,17,1,452.4838924407959,452.4829387664795,1124,1
95,control,20.0,17,1,461.00878715515137,461.00497245788574,1409,0
96,control,20.0,17,1,517.5869464874268,517.5859928131104,922,1
97,control,21.0,17,1,385.1027488708496,385.1017951965332,1309,1
98,control,22.0,17,1,393.3401107788086,393.3382034301758,1139,0
99,control,22.0,17,1,394.3159580230713,394.30785179138184,1374,0
100,control,22.0,17,1,525.1498222351074,525.1457691192627,1241,1
101,control,23.0,17,1,494.3728446960449,494.3699836730957,960,1
102,control,24.0,17,1,493.9570426940918,493.95298957824707,1264,1
103,control,25.0,17,1,1391.8769359588623,1391.8747901916504,1045,1
104,control,26.0,17,1,493.6788082122803,493.67403984069824,932,1
105,control,27.0,17,1,791.3401126861572,791.3379669189453,1280,1
106,control,28.0,17,1,494.45390701293945,494.45199966430664,1472,1
107,control,29.0,17,1,460.3078365325928,460.30497550964355,818,1
108,control,30.0,17,1,562.7241134643555,562.7200603485107,954,1
109,control,5.0,14,1,98.90103340148926,395.845890045166,1497,1
110,control,6.0,14,1,164.60609436035156,658.890962600708,1293,1
111,control,7.0,14,1,98.9530086517334,494.8108196258545,1132,1
112,control,8.0,14,1,461.41505241394043,461.414098739624,1187,1
113,control,9.0,14,1,526.043176651001,526.0350704193115,1444,1
114,control,10.0,14,1,99.94006156921387,494.12012100219727,1145,1
115,control,11.0,14,1,495.07617950439453,495.074987411499,1188,1
116,control,12.0,14,1,493.93200874328613,493.9260482788086,1161,1
117,control,13.0,14,1,493.29090118408203,493.2870864868164,919,1
118,control,14.0,14,1,394.78302001953125,394.78015899658203,844,1
119,control,15.0,20,1,494.096040725708,494.096040725708,864,1
120,control,16.0,14,1,593.9700603485107,593.9688682556152,1133,1
121,control,17.0,14,1,526.9732475280762,526.968240737915,1050,1
122,control,18.0,14,1,494.29821968078613,494.2972660064697,1472,1
123,control,19.0,14,1,494.5549964904785,494.5542812347412,1252,1
124,control,20.0,14,1,396.12722396850586,396.12531661987305,818,1
125,control,21.0,14,1,594.5720672607422,594.5711135864258,1283,1
126,control,22.0,14,1,627.392053604126,627.3908615112305,1489,1
127,control,23.0,14,1,496.8888759613037,496.8860149383545,1318,1
128,control,24.0,14,1,366.5809631347656,366.5783405303955,1139,1
129,control,25.0,14,1,535.747766494751,535.7456207275391,1052,1
130,control,26.0,14,1,526.7889499664307,526.7839431762695,1023,1
131,control,27.0,14,1,490.070104598999,490.0658130645752,1395,1
132,control,28.0,14,1,657.6540470123291,657.6511859893799,1228,1
133,control,29.0,14,1,559.7579479217529,559.7538948059082,1420,1
134,control,30.0,14,1,668.3518886566162,668.3392524719238,1064,1
135,control,5.0,14,1,99.07317161560059,459.89298820495605,1228,1
136,control,6.0,14,1,129.10842895507812,647.172212600708,1452,1
137,control,7.0,14,1,131.4709186553955,492.89703369140625,1389,1
138,control,8.0,14,1,395.8778381347656,395.859956741333,966,1
139,control,9.0,14,1,483.99806022644043,483.997106552124,1081,1
140,control,10.0,14,1,526.4859199523926,526.4818668365479,1395,1
141,control,11.0,14,1,526.256799697876,526.2489318847656,1214,1
142,control,12.0,14,1,592.6661491394043,592.6599502563477,806,1
143,control,13.0,14,1,649.2650508880615,649.2640972137451,1269,1
144,control,14.0,14,1,528.3529758453369,528.350830078125,1120,1
145,control,15.0,18,1,528.2962322235107,528.2940864562988,1128,1
146,control,16.0,14,1,132.76171684265137,724.801778793335,1072,1
147,control,17.0,14,1,660.0830554962158,660.0818634033203,956,1
148,control,18.0,14,1,527.9481410980225,527.9381275177002,1069,1
149,control,19.0,14,1,460.24608612060547,460.24394035339355,1225,1
150,control,20.0,14,1,584.313154220581,584.3122005462646,921,1
151,control,21.0,14,1,472.0759391784668,472.074031829834,986,1
152,control,22.0,14,1,527.313232421875,527.3082256317139,1263,1
153,control,23.0,14,0,758.6569786071777,758.6560249328613,1270,1
154,control,24.0,14,1,624.6111392974854,624.6073246002197,911,1
155,control,25.0,14,1,494.0938949584961,494.08888816833496,1475,1
156,control,26.0,14,1,364.7899627685547,364.7878170013428,1286,0
157,control,26.0,14,1,500.5519390106201,500.54383277893066,1444,1
158,control,27.0,14,1,1130.3329467773438,1130.3279399871826,1368,0
159,control,27.0,14,1,526.3199806213379,526.3149738311768,1374,0
160,control,27.0,14,1,461.4431858062744,461.4369869232178,818,1
161,control,28.0,14,1,526.8092155456543,526.8039703369141,1488,1
162,control,29.0,14,0,593.5873985290527,593.5862064361572,1480,1
163,control,30.0,14,0,532.5181484222412,532.5140953063965,800,1
164,control,5.0,11,1,164.30020332336426,526.9861221313477,946,1
165,control,6.0,11,1,64.78261947631836,581.9318294525146,1318,1
166,control,7.0,11,1,526.3981819152832,526.3941287994385,1449,0
167,control,7.0,11,1,391.51477813720703,391.5140628814697,855,1
168,control,8.0,11,1,198.34613800048828,594.0501689910889,1111,1
169,control,9.0,11,1,99.04813766479492,998.2421398162842,1141,1
170,control,10.0,11,1,1088.8471603393555,1088.8419151306152,1058,1
171,control,11.0,11,1,495.00417709350586,495.00107765197754,876,1
172,control,12.0,11,1,594.980001449585,594.977855682373,1357,1
173,control,13.0,11,1,494.9760437011719,494.97413635253906,823,1
174,control,14.0,11,1,682.326078414917,682.3244094848633,1271,1
175,control,15.0,18,1,988.5499477386475,988.5461330413818,1025,1
176,control,16.0,11,1,594.3288803100586,594.3279266357422,1389,1
177,control,17.0,11,1,584.6459865570068,584.644079208374,1057,1
178,control,18.0,11,1,595.1290130615234,595.1268672943115,1256,1
179,control,19.0,11,1,925.2307415008545,925.2290725708008,1190,1
180,control,20.0,11,1,626.7580986022949,626.7569065093994,995,1
181,control,21.0,11,1,595.3750610351562,595.3710079193115,845,1
182,control,22.0,11,1,583.730936050415,583.730936050415,1102,1
183,control,23.0,17,1,594.3949222564697,594.3930149078369,1142,1
184,control,24.0,11,1,586.6401195526123,586.6391658782959,1207,1
185,control,25.0,11,1,495.5449104309082,495.5437183380127,1496,1
186,control,26.0,11,1,496.54698371887207,496.54412269592285,1402,1
187,control,27.0,11,1,492.9060935974121,492.90013313293457,1500,1
188,control,28.0,11,1,429.2020797729492,429.1989803314209,1242,1
189,control,29.0,17,1,493.36791038513184,493.3629035949707,979,1
190,control,30.0,17,1,592.4289226531982,592.4258232116699,1469,1
191,control,5.0,11,1,196.57611846923828,592.3519134521484,1199,1
192,control,6.0,11,1,199.57399368286133,583.0609798431396,941,1
193,control,7.0,11,1,198.27675819396973,596.4958667755127,1208,1
194,control,8.0,11,1,494.9171543121338,494.9162006378174,1339,1
195,control,9.0,11,1,493.8650131225586,493.86119842529297,1478,1
196,control,10.0,11,1,529.8449993133545,529.8359394073486,1181,1
197,control,11.0,11,1,66.07365608215332,362.70594596862793,1227,1
198,control,12.0,11,1,427.0946979522705,427.0908832550049,1017,1
199,control,13.0,11,1,132.43603706359863,594.4950580596924,821,0
200,control,13.0,11,1,460.4947566986084,460.48998832702637,881,1
201,control,14.0,11,1,451.401948928833,451.4009952545166,801,1
202,control,15.0,17,1,594.1698551177979,594.1629409790039,1028,1
203,control,16.0,11,1,528.4938812255859,528.4879207611084,907,1
204,control,17.0,11,1,98.47307205200195,690.3262138366699,1205,0
205,control,17.0,11,1,510.3890895843506,510.38527488708496,1084,0
206,control,17.0,11,1,594.304084777832,594.3019390106201,1068,1
207,control,18.0,11,1,492.0001029968262,491.99414253234863,818,1
208,control,19.0,11,1,392.61579513549805,392.61388778686523,965,0
209,control,19.0,11,1,396.8188762664795,396.81363105773926,962,1
210,control,20.0,11,1,582.9472541809082,582.9441547393799,1467,1
211,control,21.0,11,1,495.41401863098145,495.41234970092773,1402,1
212,control,22.0,11,1,1295.1641082763672,1295.1602935791016,850,1
213,control,23.0,17,1,525.3870487213135,525.3849029541016,1031,1
214,control,24.0,11,1,494.600772857666,494.5998191833496,851,1
215,control,25.0,11,1,492.92492866516113,492.9189682006836,877,1
216,control,26.0,11,1,594.2151546478271,594.2142009735107,1492,1
217,control,27.0,11,1,494.93908882141113,494.9381351470947,891,1
218,control,28.0,11,0,492.8901195526123,492.8879737854004,1149,1
219,control,29.0,17,1,525.7270336151123,525.7248878479004,804,1
220,control,30.0,17,1,1298.3789443969727,1298.3770370483398,1114,1
221,control,5.0,8,1,97.52297401428223,491.56975746154785,1203,1
222,control,6.0,8,1,584.0907096862793,584.0897560119629,1480,1
223,control,7.0,8,1,99.10035133361816,495.4650402069092,1093,1
224,control,8.0,8,1,99.43890571594238,494.18091773986816,1047,1
225,control,9.0,8,1,101.73892974853516,485.54491996765137,1139,1
226,control,10.0,8,1,99.05362129211426,395.85089683532715,1351,0
227,control,10.0,8,1,494.4720268249512,494.46702003479004,1206,1
228,control,11.0,8,1,99.72572326660156,493.13998222351074,1210,1
229,control,12.0,8,1,394.7100639343262,394.7029113769531,1230,1
230,control,13.0,8,1,492.1400547027588,492.13385581970215,1060,1
231,control,14.0,8,1,393.8617706298828,393.85485649108887,987,1
232,control,15.0,17,1,690.8040046691895,690.8011436462402,1439,1
233,control,16.0,8,1,494.7948455810547,494.79222297668457,1445,1
234,control,17.0,8,1,490.5111789703369,490.5071258544922,1452,1
235,control,18.0,8,0,922.8832721710205,922.8780269622803,1418,0
236,control,18.0,8,1,494.6610927581787,494.6601390838623,1454,1
237,control,19.0,8,1,625.1511573791504,625.1451969146729,971,1
238,control,20.0,8,1,493.790864944458,493.7889575958252,1493,0
239,control,20.0,8,0,484.7421646118164,484.7412109375,1134,1
240,control,21.0,8,1,494.94314193725586,494.9381351470947,1437,1
241,control,22.0,8,1,492.9840564727783,492.9783344268799,1345,1
242,control,23.0,15,1,494.83394622802734,494.8301315307617,1174,1
243,control,24.0,8,1,495.01800537109375,495.01538276672363,1391,1
244,control,25.0,8,1,691.929817199707,691.9271945953369,1264,1
245,control,26.0,8,0,593.2102203369141,593.2061672210693,1161,1
246,control,27.0,8,1,527.052640914917,527.0516872406006,1187,1
247,control,28.0,14,0,526.4391899108887,526.4360904693604,1261,1
248,control,29.0,15,1,583.2037925720215,583.2028388977051,991,1
249,control,30.0,15,1,505.08713722229004,505.0818920135498,1374,1
250,control,5.0,8,1,495.06211280822754,495.0551986694336,1058,1
251,control,6.0,8,1,97.36394882202148,497.0109462738037,897,1
252,control,7.0,8,1,132.62104988098145,426.21684074401855,882,1
253,control,8.0,8,1,527.0900726318359,527.0829200744629,1341,1
254,control,9.0,8,1,98.9072322845459,493.5591220855713,1187,1
255,control,10.0,8,1,594.0878391265869,594.0868854522705,1364,1
256,control,11.0,8,1,593.7871932983398,593.7862396240234,1129,1
257,control,12.0,8,0,384.13405418395996,384.13310050964355,905,1
258,control,13.0,8,1,614.8650646209717,614.8641109466553,915,1
259,control,14.0,8,1,624.5269775390625,624.5250701904297,842,1
260,control,15.0,15,1,427.83498764038086,427.83403396606445,1311,1
261,control,16.0,8,1,428.44104766845703,428.4389019012451,1227,1
262,control,17.0,8,1,625.9419918060303,625.9398460388184,1200,1
263,control,18.0,8,1,528.1891822814941,528.1879901885986,1299,1
264,control,19.0,8,1,483.81900787353516,483.81805419921875,1039,1
265,control,20.0,11,1,491.93596839904785,491.926908493042,1002,1
266,control,21.0,8,1,394.6352005004883,394.63233947753906,988,1
267,control,22.0,8,1,1086.6239070892334,1086.620807647705,1446,1
268,control,23.0,15,1,493.5178756713867,493.5150146484375,1113,1
269,control,24.0,8,1,395.5509662628174,986.2298965454102,1489,1
270,control,25.0,8,1,596.5240001678467,596.5180397033691,1398,1
271,control,26.0,11,1,485.8059883117676,485.8050346374512,1177,1
272,control,27.0,8,0,526.3221263885498,526.3180732727051,1180,1
273,control,28.0,17,1,492.5689697265625,492.56396293640137,902,1
274,control,29.0,15,1,625.8130073547363,625.8108615875244,1166,1
275,control,30.0,15,1,493.4678077697754,493.45898628234863,1380,1
276,control,5.0,5,1,199.49102401733398,593.8160419464111,1141,1
277,control,6.0,5,1,395.77221870422363,395.7691192626953,1039,1
278,control,7.0,5,1,98.82187843322754,496.4637756347656,851,1
279,control,8.0,5,1,90.38686752319336,486.30595207214355,1291,1
280,control,9.0,5,1,97.95212745666504,494.48609352111816,1375,1
281,control,10.0,5,1,393.50318908691406,393.50104331970215,1110,1
282,control,11.0,5,1,504.2860507965088,504.28318977355957,888,1
283,control,12.0,11,1,495.28026580810547,495.27907371520996,1487,1
284,control,13.0,5,1,682.7421188354492,682.7411651611328,1138,1
285,control,14.0,5,0,891.4411067962646,891.4391994476318,1349,1
286,control,15.0,15,0,493.99280548095703,493.9877986907959,1411,1
287,control,16.0,5,0,507.9669952392578,507.9629421234131,1103,1
288,control,17.0,5,1,493.79611015319824,493.7870502471924,1331,1
289,control,18.0,5,1,900.780200958252,900.77805519104,972,1
290,control,19.0,5,1,788.2511615753174,788.2480621337891,1139,1
291,control,20.0,11,0,592.9551124572754,592.9481983184814,1087,1
292,control,21.0,5,1,603.4338474273682,603.4319400787354,1082,1
293,control,22.0,5,1,627.0866394042969,627.0818710327148,1430,1
294,control,23.0,14,1,593.7380790710449,593.7340259552002,1046,1
295,control,24.0,5,1,693.9172744750977,693.9163208007812,1235,1
296,control,25.0,5,0,592.5581455230713,592.555046081543,966,1
297,control,26.0,11,1,627.1657943725586,627.1648406982422,918,1
298,control,27.0,11,0,427.4287223815918,427.42180824279785,1019,1
299,control,28.0,17,1,499.33719635009766,499.33528900146484,924,1
300,control,29.0,14,0,290.4548645019531,290.4539108276367,997,1
301,control,30.0,14,0,504.457950592041,504.4550895690918,1249,1
302,control,5.0,5,1,98.77610206604004,593.8818454742432,992,1
303,control,6.0,5,1,200.66094398498535,598.0682373046875,890,1
304,control,7.0,5,1,494.63415145874023,494.631290435791,857,1
305,control,8.0,5,1,99.64799880981445,527.1296501159668,890,1
306,control,9.0,5,1,728.3058166503906,728.3027172088623,1211,1
307,control,10.0,5,1,483.9479923248291,483.9470386505127,1231,1
308,control,11.0,5,1,494.9369430541992,494.9347972869873,1029,1
309,control,12.0,11,1,584.2030048370361,584.2020511627197,1204,1
310,control,13.0,5,1,789.7207736968994,789.7186279296875,1216,1
311,control,14.0,8,1,595.80397605896,595.8027839660645,1211,1
312,control,15.0,17,1,495.13912200927734,495.1353073120117,810,1
313,control,16.0,8,1,482.5708866119385,482.56993293762207,1076,1
314,control,17.0,5,1,392.8346633911133,392.82989501953125,1206,1
315,control,18.0,5,1,725.5411148071289,725.5401611328125,1327,1
316,control,19.0,5,1,692.4750804901123,692.471981048584,1473,1
317,control,20.0,12,1,518.9287662506104,518.928050994873,806,1
318,control,21.0,5,1,724.9133586883545,724.9112129211426,1032,1
319,control,22.0,5,1,398.9522457122803,398.95129203796387,1434,1
320,control,23.0,14,1,528.7017822265625,528.6998748779297,1072,1
321,control,24.0,5,0,822.4387168884277,822.4327564239502,1299,1
322,control,25.0,8,1,503.4518241882324,503.4489631652832,1319,1
323,control,26.0,9,1,624.6869564056396,624.6829032897949,1269,1
324,control,27.0,14,1,495.0127601623535,495.0118064880371,802,1
325,control,28.0,15,1,1097.3398685455322,1097.3310470581055,928,1
326,control,29.0,15,1,592.2427177429199,592.2379493713379,1297,1
327,control,30.0,15,0,591.1860466003418,591.1800861358643,1291,1
328,control,5.0,2,1,97.58687019348145,887.9549503326416,875,1
329,control,6.0,2,1,384.5953941345215,879.4643878936768,808,1
330,control,7.0,2,1,494.7812557220459,494.7803020477295,995,1
331,control,8.0,2,0,798.5348701477051,798.5310554504395,1023,1
332,control,9.0,2,0,791.4140224456787,791.4078235626221,819,1
333,control,10.0,2,0,692.6558017730713,692.6536560058594,1191,1
334,control,11.0,2,1,588.3879661560059,588.385820388794,1065,1
335,control,12.0,9,1,491.4429187774658,491.4381504058838,817,1
336,control,13.0,2,1,297.03307151794434,702.239990234375,848,1
337,control,14.0,8,1,397.0177173614502,397.0167636871338,1296,1
338,control,15.0,17,1,493.2680130004883,493.26419830322266,1368,1
339,control,16.0,8,0,881.8721771240234,881.8709850311279,1334,1
340,control,17.0,2,0,583.4717750549316,583.4708213806152,873,1
341,control,18.0,2,1,692.2800540924072,692.2779083251953,1089,1
342,control,19.0,2,0,625.460147857666,625.4582405090332,1264,1
343,control,20.0,12,1,715.9700393676758,715.9700393676758,1072,0
344,control,20.0,12,1,496.4301586151123,496.4280128479004,845,1
345,control,21.0,2,1,825.5419731140137,825.5398273468018,1121,1
346,control,22.0,2,1,494.978666305542,494.9777126312256,1172,1
347,control,23.0,12,1,385.62893867492676,385.62774658203125,858,1
348,control,24.0,8,1,608.0200672149658,608.0062389373779,1124,1
349,control,25.0,8,1,593.9309597015381,593.9280986785889,917,1
350,control,26.0,9,1,593.3589935302734,593.3561325073242,1239,1
351,control,27.0,14,1,495.08190155029297,495.08094787597656,953,1
352,control,28.0,15,1,494.8568344116211,494.8558807373047,981,1
353,control,29.0,15,1,394.90604400634766,394.8960304260254,1395,1
354,control,30.0,17,1,593.717098236084,593.7161445617676,1477,1
355,control,5.0,2,1,99.13015365600586,890.5458450317383,1205,1
356,control,6.0,2,0,102.52022743225098,500.86236000061035,1222,1
357,control,7.0,2,1,96.24099731445312,1020.5118656158447,1137,1
358,control,8.0,5,1,715.9419059753418,715.9409523010254,1195,1
359,control,9.0,5,1,189.66293334960938,485.02087593078613,887,1
360,control,10.0,5,1,595.5948829650879,595.5898761749268,1185,0
361,control,10.0,5,1,492.86508560180664,492.8619861602783,949,1
362,control,11.0,2,1,99.67827796936035,593.8553810119629,1449,1
363,control,12.0,9,1,597.9299545288086,597.9270935058594,1060,1
364,control,13.0,2,0,893.5651779174805,893.5630321502686,902,1
365,control,14.0,6,0,483.8893413543701,483.8881492614746,949,1
366,control,15.0,16,1,493.75295639038086,493.75009536743164,1269,1
367,control,16.0,9,1,504.8220157623291,504.81677055358887,1360,1
368,control,17.0,5,1,495.35489082336426,495.35202980041504,1256,1
369,control,18.0,2,0,492.4049377441406,492.3992156982422,803,1
370,control,19.0,5,1,394.07801628112793,394.0701484680176,1164,1
371,control,20.0,11,1,606.0898303985596,606.0869693756104,1211,1
372,control,21.0,2,1,593.8820838928223,593.8820838928223,1370,1
373,control,22.0,2,1,492.07615852355957,492.07305908203125,1423,1
374,control,23.0,12,1,595.7460403442383,595.7441329956055,1342,1
375,control,24.0,8,0,428.5237789154053,428.52187156677246,1010,1
376,control,25.0,6,1,889.3837928771973,889.3818855285645,853,1
377,control,26.0,8,1,683.4092140197754,683.4080219268799,1146,1
378,control,27.0,12,1,593.7690734863281,593.764066696167,955,1
379,control,28.0,14,0,593.0459499359131,593.0449962615967,1234,1
380,control,29.0,14,1,525.1262187957764,525.123119354248,810,1
381,control,30.0,17,1,593.8739776611328,593.8723087310791,1231,1
382,control,5.0,1,1,97.89800643920898,493.29209327697754,1289,1
383,control,6.0,5,1,131.96730613708496,535.5141162872314,1070,1
384,control,7.0,1,0,495.36705017089844,495.36609649658203,1438,1
385,control,8.0,5,1,97.70393371582031,526.0899066925049,925,1
386,control,9.0,5,1,595.6799983978271,595.6792831420898,957,1
387,control,10.0,5,1,99.96795654296875,1025.554895401001,1216,1
388,control,11.0,1,0,702.7418613433838,702.7390003204346,1263,1
389,control,12.0,8,1,493.49474906921387,493.49379539489746,1242,1
390,control,13.0,5,1,482.6810359954834,482.6791286468506,1395,1
391,control,14.0,8,1,692.561149597168,692.5549507141113,1122,1
392,control,15.0,16,1,506.2520503997803,506.24895095825195,1319,1
393,control,16.0,9,1,593.7678813934326,593.7669277191162,939,1
394,control,17.0,5,0,594.4392681121826,594.4371223449707,1341,1
395,control,18.0,5,1,1484.224796295166,1484.2219352722168,1306,1
396,control,19.0,5,1,494.11606788635254,494.1120147705078,801,1
397,control,20.0,11,1,494.85206604003906,494.84992027282715,858,1
398,control,21.0,1,0,601.2370586395264,601.2320518493652,1103,1
399,control,22.0,1,0,691.8821334838867,691.8792724609375,1346,1
400,control,23.0,11,1,492.21301078796387,492.21086502075195,848,1
401,control,24.0,9,1,888.7932300567627,888.7879848480225,1033,1
402,control,25.0,6,1,491.47701263427734,491.4731979370117,1416,1
403,control,26.0,8,1,493.07918548583984,493.07727813720703,1459,1
404,control,27.0,12,1,493.7729835510254,493.7708377838135,1449,1
405,control,28.0,15,0,493.32690238952637,493.32284927368164,1002,1
406,control,29.0,14,1,493.94774436950684,493.9446449279785,1461,1
407,control,30.0,16,1,494.5659637451172,494.55976486206055,1022,1
1,quadbright,5.0,20,1,132.31182098388672,529.5238494873047,922,1
2,quadbright,6.0,20,1,494.4450855255127,494.44103240966797,1432,0
3,quadbright,6.0,20,1,252.8541088104248,417.5601005554199,1022,1
4,quadbright,7.0,20,1,97.8078842163086,1417.33980178833,1133,1
5,quadbright,8.0,20,1,494.1418170928955,494.1370487213135,1393,1
6,quadbright,9.0,20,1,161.85903549194336,517.2858238220215,1074,1
7,quadbright,10.0,20,1,1012.9280090332031,1012.9270553588867,1166,1
8,quadbright,11.0,20,1,625.4158020019531,625.4138946533203,1237,1
9,quadbright,12.0,20,1,482.4099540710449,482.4080467224121,827,1
10,quadbright,13.0,20,1,880.3691864013672,880.3682327270508,887,1
11,quadbright,14.0,20,1,494.91190910339355,494.91095542907715,1311,1
12,quadbright,15.0,20,1,494.9469566345215,494.94194984436035,1453,1
13,quadbright,16.0,20,1,650.4459381103516,650.4449844360352,883,1
14,quadbright,17.0,20,1,493.1929111480713,493.18885803222656,834,1
15,quadbright,18.0,20,1,492.92588233947754,492.9189682006836,1445,1
16,quadbright,19.0,20,1,527.6100635528564,527.6038646697998,820,1
17,quadbright,20.0,20,1,888.5281085968018,888.524055480957,924,1
18,quadbright,21.0,20,1,559.196949005127,559.1931343078613,911,1
